ID,extent
L323F01551C39S14636Dp46570.jpg,39.4256591796875
L231F02809C03S08001Rp22449.jpg,0
L371F01865C01S04357Rp05605.jpg,0
L122F00611C39S13856Rp48832.jpg,40.722015380859375
L331F00956C01S05381Ip.jpg,0
L331F04175C01S04750Rp10438.jpg,0
L415F00213C01S03453Rp04451.jpg,0
L371F01136C01S01512Rp09279.jpg,0
L354F03995C01S03130Rp04801.jpg,0
L1125F01573C01S08875Rp17767.jpg,0
L321F03728C01S07028Rp26973.jpg,0
L428F00439C01S10096Rp16360.jpg,0
L1093F01908C39S11626Rp39283.jpg,24.918960571289062
L125F00650C01S05187Rp02978.jpg,0
L429F00196C01S08077Rp15456.jpg,0
L222F03329C39S12801Rp45026.jpg,0
L222F00999C39S14318Ip.jpg,0
L121F02771C01S01458Rp01183.jpg,0
L323F00913C01S00312Rp12092.jpg,0
L121F02011C01S01368Ip.jpg,0
L354F03937C01S03120Rp14449.jpg,31.815914154052734
L131F03901C01S01631Rp01051.jpg,0
L341F01295C39S13289Rp44001.jpg,58.566688537597656
L144F03153C01S00171Rp00724.jpg,0
L361F02340C01S07847Rp31658.jpg,0
L315F04049C01S01669Rp06116.jpg,0
L315F01657C01S02185Ip.jpg,0
L415F04509C39S12603Rp34797.jpg,0
L323F02382C01S07839Rp20938.jpg,0
L1094F00019C39S11539Rp32533.jpg,39.51168441772461
L134F00858C01S05258Rp10942.jpg,59.1269416809082
L221F00434C39S13348Ip.jpg,0
L222F00625C42S14655Ip.jpg,0
L142F03514C01S02837Rp07249.jpg,0
L1089F03481C01S09949Rp21921.jpg,48.83113479614258
L1153F00041C01S00509Rp02870.jpg,91.53565216064453
L1093F01495C39S11720Rp41981.jpg,25.068710327148438
L371F04455C39S12431Rp47764.jpg,0
L376F00955C39S14386Dp38805.jpg,0
L410F00106C01S01356Rp09094.jpg,0
L1116F01503C01S08743Rp32133.jpg,29.411392211914062
L1136F00550C01S00103Rp00646.jpg,0
L378F02457C01S07382Rp29152.jpg,0
L406F02465C39S12850Rp33620.jpg,0
L1095F01482C39S12061Rp41760.jpg,50.140480041503906
L341F01861C39S13306Rp37439.jpg,0
79_repeat_2_1504_5665_4042.JPG,56.221282958984375
L1094F03348C01S01286Ip.jpg,0
L1095F00646C01S07796Rp32100.jpg,51.79499053955078
L141F01211C39S12516Rp46847.jpg,41.457847595214844
L435F02883C01S07502Rp20240.jpg,0
L1089F04702C01S08076Rp22790.jpg,0
L134F04228C39S14295Rp42166.jpg,0
L133F00737C01S06945Rp20389.jpg,0
L325F01649C01S00349Rp13328.jpg,55.782188415527344
L326F01981C01S01993Rp11294.jpg,0
L341F01298C39S12261Rp39495.jpg,0
L121F02850C01S03436Ip.jpg,0
L1124F01277C01S00156Rp03605.jpg,0
L221F00396C39S13347Rp32909.jpg,0
L1115F00029C01S06772Rp17153.jpg,0
L1090F00020C01S00201Rp01730.jpg,43.2048454284668
L1094F01228C39S11569Rp36745.jpg,66.33695983886719
L373F01588C01S04376Ip.jpg,0
L428F01010C39S14390Dp49222.jpg,0
L410F01781C01S02575Rp01512.jpg,0
L361F02339C01S01974Rp12526.jpg,0
L221F00235C01S10161Rp22665.jpg,0
225_repeat_2_1312_1686_1254.JPG,0
L1084F03511C01S08313Rp23788.jpg,0
168_initial_1_1246_1246.JPG,0
L1089F00469C01S00290Rp08212.jpg,64.26933288574219
L354F03979C39S13326Rp35333.jpg,0
L353F02807C40S13451Rp33586.jpg,0
L376F03290C01S07152Rp22958.jpg,18.425045013427734
L371F00130C01S01862Rp04302.jpg,0
L134F00777C39S14171Rp39825.jpg,0
L314F02755C39S12469Rp41738.jpg,0
L371F04441C01S10815Rp32265.jpg,0
L1142F03109C39S11833Rp41208.jpg,50.80989456176758
213_initial_1_1416_1416.JPG,0
L331F00160C01S07065Rp29489.jpg,0
L1116F01189C01S09050Rp31547.jpg,0
L141F03503C39S12590Rp34766.jpg,0
L428F03464C01S03645Rp01140.jpg,0
L341F00320C01S00326Rp06851.jpg,0
L222F00961C01S10123Rp22436.jpg,32.732757568359375
L231F02623C41S14885Rp39673.jpg,0
L231F02027C03S08761Rp24201.jpg,0
L122F00613C01S07109Rp17110.jpg,0
L1094F04341C01S07092Rp17097.jpg,0
L1139F00290C39S11785Rp33651.jpg,0
L121F00076C01S07374Rp27953.jpg,0
L1155F04253C01S08230Rp17362.jpg,0
L1136F03606C01S07906Rp28875.jpg,0
L355F02280C02S09758Rp30591.jpg,51.71427917480469
L1127F03466C01S08242Rp22708.jpg,0
L342F02112C01S03397Rp13554.jpg,81.1262435913086
L341F02966C01S08093Rp23000.jpg,0
L376F03017C01S11002Rp23280.jpg,0
L1089F03254C39S11757Rp33373.jpg,0
L141F01848C01S03474Rp03431.jpg,0
L1133F01842C01S01532Ip.jpg,0
L342F02126C01S07862Rp23313.jpg,0
L341F01731C39S13283Rp43996.jpg,0
L331F04174C01S04288Rp12101.jpg,47.86918640136719
L144F00933C01S00243Rp14728.jpg,83.63721466064453
L221F02171C39S13392Rp45674.jpg,0
L1102F02945C01S08508Rp24509.jpg,0
L1094F02821C01S00508Ip.jpg,0
L221F01487C39S13346Rp37795.jpg,0
L134F00765C01S02653Rp14084.jpg,57.7115478515625
L315F00141C01S02270Rp02217.jpg,0
L1123F03281C20S10250Rp22892.jpg,0
L1146F03430C01S03576Rp01875.jpg,14.081352233886719
L1144F04436C39S12071Rp38866.jpg,0
L1116F03178C39S11857Rp33050.jpg,0
L1089F01060C39S11727Rp34205.jpg,0
L311F00603C39S13124Rp42838.jpg,55.73021697998047
L1084F02327C01S01408Rp07582.jpg,49.65375518798828
L321F01947C01S05644Rp13544.jpg,55.36614990234375
L1093F03438C01S07605Rp15937.jpg,0
L134F00761C01S02738Rp11789.jpg,43.295448303222656
L410F02818C01S08296Rp18541.jpg,0
L1133F01640C39S12165Rp34506.jpg,0
L232F03938C41S14420Rp38539.jpg,0
L1139F01810C39S11902Ip.jpg,0
L1089F01745C01S01385Rp12226.jpg,77.94186401367188
L144F01202C01S07630Rp27371.jpg,44.072181701660156
L432F01893C01S05306Rp10293.jpg,0
L331F04170C01S04571Rp10548.jpg,0
L222F01493C39S12793Rp39702.jpg,0
L1137F01674C01S01227Rp10750.jpg,32.295379638671875
L222F00239C01S03390Ip.jpg,0
L323F00907C01S00309Rp10106.jpg,0
135_repeat_2_1253_360_262.JPG,0
L1133F01305C01S07832Rp22192.jpg,0
L124F01124C39S12821Rp47470.jpg,27.354511260986328
L1083F02873C39S12116Rp32740.jpg,0
L131F03901C39S12780Rp40670.jpg,0
L1094F03271C39S11737Rp36191.jpg,20.108638763427734
L1094F00302C01S07761Rp28524.jpg,0
L1144F04461C01S09227Rp30972.jpg,64.36201477050781
L354F01030C39S12940Rp40932.jpg,0
L221F01591C01S04835Rp08028.jpg,0
L121F01244C42S12739Ip.jpg,70.3709945678711
L134F00765C01S07229Rp21040.jpg,0
L353F00177C01S01304Rp14804.jpg,64.85247802734375
L323F00157C01S00044Rp10220.jpg,0
L1089F02180C01S01389Rp04293.jpg,0
L1095F00009C39S11615Rp32518.jpg,0
30_repeat_2_1418_2779_1747.JPG,0
L410F00106C01S01356Rp10751.jpg,0
L428F03552C39S14153Rp44925.jpg,0
L427F02407C01S04390Rp14216.jpg,81.3103256225586
L121F02106C39S12914Rp48154.jpg,73.83177947998047
L325F03612C01S00683Rp04292.jpg,0
L1123F02308C39S11995Rp42386.jpg,46.61555099487305
L122F00642C01S07922Rp27492.jpg,0
L231F03601C41S12328Rp41684.jpg,0
L222F01693C39S12796Rp39699.jpg,0
15_repeat_2_1352_1628_1219.JPG,0
L1093F00010C01S02842Rp08225.jpg,45.258060455322266
L361F00187C01S07740Rp15333.jpg,0
L432F00492C01S05304Rp06950.jpg,0
L354F03984C01S03053Rp14483.jpg,0
L428F00467C01S05094Rp12306.jpg,73.81793975830078
L436F01164C01S10131Rp24248.jpg,0
L1155F04260C01S07925Rp17525.jpg,25.822242736816406
L1133F01668C39S12190Rp40990.jpg,29.79308319091797
L429F00489C39S13872Rp35535.jpg,0
14_repeat_2_1425_4209_2797.JPG,20.217266082763672
L415F01615C01S04490Rp05585.jpg,0
L134F04131C01S06960Rp28617.jpg,43.048255920410156
L1089F02252C39S11756Rp35476.jpg,0
L331F04184C39S12614Ip.jpg,0
L1124F00356C01S07350Rp18518.jpg,0
L221F00511C39S13395Ip.jpg,72.70524597167969
L125F00911C01S03006Rp07085.jpg,0
L410F00313C01S01346Ip.jpg,0
L1083F00021C01S05137Rp06987.jpg,64.44922637939453
L326F01990C39S14341Rp42138.jpg,0
L331F00538C01S07067Rp26559.jpg,0
L410F01562C01S02763Rp12706.jpg,51.70452117919922
L433F02057C39S14347Rp34264.jpg,0
L1115F02203C01S09084Rp32198.jpg,18.33099365234375
L125F01025C01S08869Rp15806.jpg,0
234_repeat_2_1153_6383_4754.JPG,44.648765563964844
L354F03980C01S08774Rp19269.jpg,0
L1132F04283C39S12089Rp36935.jpg,23.882362365722656
L326F01980C01S00084Rp11322.jpg,0
L342F02116C01S03401Rp06981.jpg,0
L134F00822C01S01077Rp00590.jpg,0
L231F00243C41S12142Rp48986.jpg,79.72148132324219
L1084F00795C01S07877Rp21286.jpg,0
L1083F02417C39S11797Rp33842.jpg,26.388771057128906
L124F00563C01S09409Rp21749.jpg,0
L429F00196C01S01028Rp14607.jpg,81.62805938720703
L1153F00041C39S11620Rp33130.jpg,0
90_repeat_2_1187_3939_2515.JPG,0
L429F00355C01S02047Rp07139.jpg,16.906688690185547
L342F03398C01S03298Rp08994.jpg,0
L133F00684C01S05229Rp06363.jpg,0
L1094F00008C39S11667Ip.jpg,0
L124F03423C01S01216Ip.jpg,0
L331F04668C01S08132Rp15394.jpg,50.13780975341797
L134F00803C39S14179Rp43423.jpg,30.23141098022461
L361F01590C39S12757Rp37052.jpg,0
11_initial_1_2416_2416.JPG,0
L376F04701C01S07681Rp17970.jpg,69.06939697265625
L341F01343C01S00371Rp14188.jpg,28.925617218017578
228_repeat_2_1209_1556_1140.JPG,0
L144F02115C01S01877Rp13838.jpg,80.3689193725586
L371F00109C39S12865Rp47610.jpg,39.7203369140625
L221F00336C01S03314Rp10328.jpg,0
L323F02382C39S14554Rp44454.jpg,0
L221F01779C01S08517Rp28166.jpg,25.065330505371094
L1116F01834C01S10113Rp24953.jpg,0
L415F00225C01S08018Rp21786.jpg,0
L353F02184C39S12257Rp34657.jpg,0
L141F03315C01S03147Rp14615.jpg,42.80553436279297
L354F03980C01S08774Rp25087.jpg,0
L331F04169C01S04758Rp03018.jpg,0
L131F03897C01S06948Rp21147.jpg,0
L323F00968C01S01308Rp14165.jpg,58.15953826904297
L326F00156C01S06977Rp30390.jpg,80.58232879638672
L325F01429C39S12187Rp45164.jpg,0
L323F01737C01S01287Rp12848.jpg,14.03852367401123
L322F01557C01S09358Rp21468.jpg,0
L124F01249C01S00537Rp09052.jpg,16.51068878173828
L1083F01382C01S06765Rp26171.jpg,20.798744201660156
L433F01088C39S13993Ip.jpg,0
L331F01113C01S05382Ip.jpg,0
L1094F01237C01S07049Rp24072.jpg,0
L1093F00014C01S07397Rp17444.jpg,0
L133F02739C39S14305Rp37282.jpg,0
L1094F01392C01S07054Rp27248.jpg,0
L131F03891C39S12717Rp45061.jpg,0
L1093F02514C01S06789Rp27642.jpg,51.830406188964844
L436F03041C39S12715Rp42802.jpg,0
L121F01916C01S02472Ip.jpg,0
L428F00467C01S05094Rp06254.jpg,0
L342F02398C39S12284Rp44286.jpg,0
L121F00584C01S04024Ip.jpg,0
L1094F01208C01S01316Rp00611.jpg,0
L323F00151C01S00384Rp01469.jpg,0
L354F00998C01S08376Rp25279.jpg,0
212_repeat_2_1993_928_607.JPG,0
L331F04064C01S04436Rp10544.jpg,0
L371F03626C01S04977Ip.jpg,0
67_repeat_2_1204_990_665.JPG,0
L314F02357C39S12478Rp48991.jpg,67.81368255615234
L415F00414C01S01095Rp09145.jpg,26.203895568847656
L415F01023C42S13106Ip.jpg,0
L331F04121C01S03780Rp10581.jpg,0
L353F02807C01S03575Rp10787.jpg,39.735050201416016
L325F03118C01S00698Rp13324.jpg,30.216014862060547
L398F02538C01S08925Rp25150.jpg,80.67430114746094
L1083F03269C01S00475Rp03351.jpg,0
L436F03041C39S12715Dp47165.jpg,0
L131F00084C01S00054Rp12312.jpg,0
L1084F02124C01S02995Rp01095.jpg,0
L1144F04457C01S09226Rp29412.jpg,22.565624237060547
L415F01178C39S14441Ip.jpg,0
L1153F03614C01S08532Rp24148.jpg,0
L992F04348C39S11629Rp32823.jpg,0
L134F04131C01S02590Rp01360.jpg,0
L1102F02798C01S08506Rp30658.jpg,20.9295654296875
L133F02739C01S09816Rp20280.jpg,0
L429F02640C01S02408Rp09571.jpg,0
L1122F00055C39S12017Rp34708.jpg,0
L122F00315C39S13116Rp47370.jpg,37.3588752746582
L331F00161C01S03779Rp03654.jpg,0
L232F04046C41S14822Rp44155.jpg,0
L1133F03173C39S12668Rp34221.jpg,0
L231F04693C41S14916Rp40835.jpg,0
L1133F01668C01S01538Ip.jpg,0
L1089F00453C01S08293Rp18780.jpg,0
L1094F04282C39S12078Rp40583.jpg,0
L1133F01800C39S12424Rp35022.jpg,33.9110221862793
L1155F04245C01S07149Rp17808.jpg,0
L361F00186C01S01994Rp13749.jpg,0
L1093F02864C01S06777Rp26019.jpg,0
L122F00315C01S07920Rp27477.jpg,0
L1137F00044C01S03664Rp08696.jpg,60.076568603515625
L371F02708C01S08822Rp24274.jpg,0
L1089F00018C01S07929Rp22193.jpg,0
L1153F02846C39S12502Rp33090.jpg,0
L321F01945C01S07469Rp28582.jpg,44.536842346191406
L1094F04329C01S07340Rp17076.jpg,0
L231F00243C41S12142Rp32818.jpg,0
L1094F01354C39S11570Rp36749.jpg,0
L428F01583C20S11102Rp23018.jpg,0
L1095F02497C39S12098Rp35136.jpg,15.150188446044922
228_repeat_2_1160_4998_3366.JPG,0
L331F04161C39S12616Rp42384.jpg,0
L133F00716C01S00627Rp05801.jpg,0
L323F01514C39S14635Rp38265.jpg,0
L141F01841C39S12592Rp34748.jpg,0
L341F01639C01S00989Rp13981.jpg,71.66667938232422
L415F01039C39S12723Rp33231.jpg,0
L435F00497C39S12259Rp38366.jpg,0
L1094F00013C01S00272Rp05859.jpg,31.950698852539062
L354F00998C01S02830Rp04816.jpg,0
L1102F00407C01S08160Rp22365.jpg,0
L221F00336C39S13054Rp46592.jpg,0
230_repeat_2_1855_4982_3351.JPG,0
L406F04358C01S10210Rp21656.jpg,0
L1093F01221C01S06845Rp27627.jpg,20.108287811279297
L222F03347C01S03318Ip.jpg,0
L1124F03527C01S06862Rp17656.jpg,0
L406F03024C01S14399Rp43588.jpg,0
L398F03135C01S08651Rp32407.jpg,85.40306854248047
L353F03620C01S01305Rp00710.jpg,0
192_repeat_2_2192_4730_3097.JPG,18.921829223632812
L376F03264C39S14382Dp44087.jpg,0
L341F01560C01S08103Rp29118.jpg,32.23622512817383
L141F03791C01S02358Rp10292.jpg,0
L361F00947C39S13046Rp43685.jpg,0
L1093F00964C01S07208Rp21893.jpg,0
L121F03212C01S02503Rp08489.jpg,51.577903747558594
L1093F03410C01S06848Rp27628.jpg,62.059017181396484
L1155F04255C39S12062Ip.jpg,0
L410F00313C01S01346Rp12714.jpg,39.250633239746094
L134F00791C01S05369Ip.jpg,0
L131F03890C01S07391Rp25190.jpg,39.667144775390625
126_repeat_2_2846_3029_1914.JPG,0
L134F04020C01S08194Rp22473.jpg,39.780731201171875
L134F00765C01S02653Rp10580.jpg,53.27700424194336
L144F00936C01S00252Rp13885.jpg,58.230979919433594
L354F03985C01S08352Rp28667.jpg,85.1415023803711
L242F00257C01S02818Rp08303.jpg,14.775572776794434
181_repeat_2_1055_5505_3881.JPG,39.19962692260742
L321F01938C39S13156Rp39589.jpg,0
L1137F01674C01S10065Rp17908.jpg,0
L134F00775C39S14169Rp44174.jpg,0
L430F02462C39S14096Rp37464.jpg,0
L131F03902C42S12641Rp33803.jpg,0
L134F00773C39S14713Ip.jpg,0
L373F00368C39S14558Rp41222.jpg,0
L121F02106C01S01464Rp12184.jpg,31.67595672607422
L398F01012C01S07268Rp21407.jpg,40.59980773925781
L428F00327C22S11020Rp25457.jpg,0
L1132F04295C01S07514Rp16790.jpg,0
L121F00595C01S04302Rp12275.jpg,16.983932495117188
L323F03516C01S01440Rp06060.jpg,0
L222F01493C01S03002Rp06784.jpg,0
L361F02342C39S14622Rp46936.jpg,0
L1084F00364C39S12164Rp34463.jpg,60.707244873046875
L341F00168C39S13323Rp49089.jpg,0
L1150F00049C01S01352Rp02925.jpg,0
225_repeat_2_1312_5206_3557.JPG,53.43382263183594
L134F00766C01S05355Rp05152.jpg,0
L121F01864C39S12917Ip.jpg,0
L221F02767C01S08471Rp16138.jpg,0
L311F03565C01S00951Rp05506.jpg,65.6393814086914
L314F00138C01S03486Rp14225.jpg,0
L342F01614C39S12273Ip.jpg,0
L311F00523C01S00633Rp02335.jpg,76.27218627929688
206_repeat_2_2369_5078_3409.JPG,0
L1094F01340C01S07366Rp15246.jpg,0
L376F03575C39S12372Rp35102.jpg,0
L133F01993C39S14735Rp48962.jpg,84.97212982177734
L122F01516C01S02646Ip.jpg,0
L1093F03320C01S06792Rp22910.jpg,0
L354F03995C39S13538Rp48486.jpg,78.94226837158203
L398F01349C39S13312Ip.jpg,0
L1116F00031C39S12539Rp39444.jpg,0
L144F02383C39S12956Rp41620.jpg,0
L406F01876C01S14396Rp40950.jpg,0
L436F01332C01S02392Ip.jpg,98.43233489990234
L121F00583C01S07566Rp29257.jpg,0
L122F00077C39S13027Rp47365.jpg,0
L142F00945C01S02000Ip.jpg,0
L1094F00386C01S07974Rp28508.jpg,0
L1122F04422C01S09499Rp16054.jpg,0
L134F04131C39S14334Rp45080.jpg,0
202_repeat_2_1375_4618_2998.JPG,0
L433F01206C01S01462Rp14792.jpg,63.833465576171875
L415F00433C01S01097Ip.jpg,0
L361F02340C01S07847Rp18566.jpg,52.206878662109375
L428F00467C01S05094Rp09344.jpg,37.34135818481445
L133F00716C01S06946Rp17830.jpg,0
L371F00129C01S01506Rp13297.jpg,0
L323F02382C01S07839Rp23523.jpg,0
L410F01965C01S07526Rp27611.jpg,32.69052505493164
L1133F01881C39S12433Ip.jpg,0
L323F00907C39S13074Rp45299.jpg,28.477951049804688
L341F01491C39S13266Rp49115.jpg,72.29288482666016
L433F03440C39S13733Rp36357.jpg,0
L435F02664C03S09619Rp32257.jpg,0
L1089F00018C01S07929Rp17580.jpg,0
L332F01528C01S00440Rp12450.jpg,40.64857864379883
L144F00935C39S12238Rp43545.jpg,0
219_initial_1_1091_1091.JPG,0
L325F03510C39S12254Rp44437.jpg,0
L398F00104C01S08009Rp18363.jpg,0
L376F00955C01S02666Rp09824.jpg,60.742706298828125
L353F03362C40S12920Rp40124.jpg,0
L331F04050C39S13999Rp40908.jpg,0
L371F04445C39S12525Rp43140.jpg,0
